BTC,ETH,HBAR,Portfolio
-0.02919892740892782,-0.04066382978723393,-0.0535947712418301,-0.0368710198162703
-0.02470939346655454,-0.03192633203811157,-0.11884731290808637,-0.041356009882829274
0.02254369045531579,0.036193953256502764,0.0358389739935876,0.029315574966472
0.0008488285023464659,0.010446367296113479,-0.03659375429907841,-0.0014084203400488108
-0.02053580630414431,-0.026670401036287483,-0.00492646008853348,-0.020341512528052795
0.05182302123379445,0.05742814288334874,0.08000287005811857,0.058011791134787064
-0.07940737649750307,-0.06544255960378653,-0.10337496678182301,-0.07811482912735027
-0.014088547276463248,-0.01977841190344476,-0.009928867812685316,-0.015456047976340087
-0.01542954011774833,-0.021239463814934356,-0.02499625804520267,-0.01889802110088159
-0.040547651018823294,-0.04295686482795247,-0.020110531163647583,-0.03832530787374215
-0.11589837033989214,-0.115199372093853,-0.1699044336518878,-0.12375463045057779
0.030515590718702246,0.04930871033932771,0.05888458997829593,0.04134853247486021
-0.0645152237244101,-0.11372175635748805,-0.1968630246858568,-0.10158968029020438
-0.003579655172413876,-0.0603727773308218,-0.03273413226808708,-0.02783041949220763
0.011856926466776496,0.029224025224948047,0.10783526442583469,0.03233216172599526
0.02719501922273837,0.02330319559640337,0.03717510614062336,0.02732989399120387
0.04198813609660523,0.04325708416292251,0.07288338658146976,0.04706655549254596
-0.046735216422543746,-0.05704380124026531,-0.026707612134747816,-0.04733908046557691
0.01987466668007487,0.03390669226658227,0.044937374509991246,0.028545281809839916
-0.0573238903335902,-0.08526055825707402,-0.09415317046390337,-0.0726261161263565
0.05610178911247288,0.05579158861878786,0.04131313131313119,0.05377492026978187
-0.03676519866241146,-0.030111257030998373,-0.02386264429139595,-0.03250093593576455
0.00837483334304423,0.008252047683039665,-0.0028818443804033977,0.006643356703525488
0.02867368771678791,0.03419756339826874,0.03687462627067961,0.03183718498838995
-0.03908519044985148,-0.033992904465090845,-0.04488658208381391,-0.03817309910027963
0.018925608353827394,0.0034392675070384904,-0.0025158498540807095,0.010289170326265062
-0.004117149784946372,-0.018517488739364985,-0.0157384987893463,-0.010900470769652875
-0.011083982968571826,-0.07732165851146011,-0.055965559655596464,-0.04099940591163642
-0.020339882109689733,-0.03822751175071737,-0.03973941368078171,-0.0295104822197132
0.014737588791401635,0.03951477160601313,0.011646313885119719,0.02294591154057337
0.015101951616672604,0.011647254575707144,0.008047390186654901,0.012834623437832038
0.07749956365152699,0.10205095372659834,0.08271426987470898,0.08687475611127926
0.0009939737583364305,-0.028140869617476527,-0.022529441884280632,-0.012731733769590664
-0.062191069038081026,-0.06364175104996006,-0.053431115767417436,-0.06138481475163915
0.0218139213224382,0.008601854654522567,0.022689540675152164,0.017321040891574824
-0.025225398673595967,-0.03207324792107735,-0.043831168831168776,-0.030413011433850373
0.006205722463454633,0.01651727831332095,0.0243350311262025,0.012534163310320024
0.0011881349965214838,0.0009871339840283877,0.03779005524861878,0.006608072679963495
0.048922044178155266,0.029961550820507776,0.031196763202725686,0.03962707935666421
-0.007508163161804582,-0.025184770798145295,-0.055240061951471464,-0.020854760652973862
-0.02989604644839816,-0.012045865889727558,-0.03245901639344262,-0.024032928744620118
-0.0031985471208438865,-0.001831982618506367,-0.019541398396023868,-0.005171677236302751
-0.03401139883871296,-0.07082864704861991,-0.055299539170506895,-0.05009065676194948
-0.02321364799560721,-0.07843786697178645,-0.042073170731707465,-0.045371053047684975
-0.06360620676877904,-0.06364765078742718,-0.11037555697008272,-0.07063611470550143
-0.15552583966206623,-0.15646590829785756,-0.0591013165426445,-0.14139118521667993
-0.015729320106563693,-0.0025812856788285377,0.026615969581749166,-0.00477571460360946
0.02072515646707984,0.026252923903847147,0.051851851851851594,0.027328879377664157
-0.0963140764885545,-0.13710466121901355,-0.09183098591549299,-0.10991831755825594
0.0028366943238640197,0.015754964406144767,0.056916873449131655,0.015470115721452425
-0.07259536121561405,-0.08127847144095468,-0.08848129126925897,-0.07801733930253
0.08419247974341659,0.13153932629381293,0.06809401159047024,0.09834910581311336
0.0001274764241596671,0.00015966930712396632,0.06767143933685005,0.010270338370100728
0.00763058343679357,-0.0026341229789536014,0.030914737436476436,0.0075305592912344906
-0.03614327532107753,-0.06777882511960454,-0.042311378885389495,-0.04814093328520878
0.05658976701690266,0.09124122405372415,0.04775521875893607,0.06739259474109519
0.005783794187950608,0.07058751540687247,0.020060043668122196,0.030606534036599
0.012791639288781465,0.013970540205108017,-0.010033444816053505,0.009780491993770513
-0.021320531675261156,-0.035334949228155166,-0.07405405405405407,-0.034135606175593
-0.015643865595051265,-0.006461037605910103,0.036193812025685945,-0.004654224155741277
-0.021178064244347317,-0.040068559329866194,-0.0729577464788731,-0.03555668985945779
-0.008299549782985749,-0.03856387634352132,-0.01807961106046785,-0.02035907327079551
-0.008375478644992995,-0.024880286947180585,-0.018876682655113886,-0.015727342152276783
-0.034400189913219026,-0.011987340472211727,-0.017505125374546515,-0.024021432928065592
-0.0005831761477838038,0.006869572612421937,0.01878009630818611,0.0049297767866836924
0.0034433710816117458,0.00721686249483855,-0.018118796281707872,0.0015297679717431842
0.04742656700420733,0.07111111111111112,0.023748395378690557,0.05216443169779614
-0.002023797683567974,-0.014988212983985338,-0.03228840125391841,-0.011101033574266617
0.0187826342195776,0.04739742480173814,0.01554907677356665,0.028312777306432144
0.05334530562186557,0.04353251658923618,0.03285486443381158,0.04683726328223719
-0.002745389390654829,-0.019415985262273505,-0.011735639283508292,-0.009928635429649384
0.00019505062513491822,0.002373085258031926,0.08828125000000009,0.014170292652878646
-0.033919683533016554,-0.04106897713914626,-0.06661880832735112,-0.041326805014312136
-0.04345831047828752,-0.060769975911463825,-0.06245193047223507,-0.05236643637899136
-0.031507726177473216,-0.05480814866196937,-0.02608695652173909,-0.03884975859868675
0.04716129586556472,0.07669058218020663,0.06300539083557943,0.059873160321191596
0.01704596846139972,0.0694702289665563,0.014263074484944571,0.03497702554173625
0.012545906324612277,0.03283101461671989,0.024531250000000115,0.021443495778158118
0.017283093812978878,0.10179276075412891,0.012658227848101333,0.04616774734764975
-0.01857187543199068,-0.013485729445316452,-0.010993975903614395,-0.015655039407398257
0.0785117669822637,0.18111736100217368,0.08085883965280938,0.11477578578981404
0.043235046605666794,-0.024134332606014608,0.03578472809242039,0.018538216104591342
-0.00839520752385603,-0.013506244369697717,-0.04270946681175192,-0.015331209313085003
-0.0019471289219954446,0.03563380744341882,0.0038363171355499937,0.012073715714531363
-0.020769025537767938,-0.025958043377590667,-0.009200283085633365,-0.020849870413885703
-0.009415728415069768,0.009143780080366204,-0.018857142857142906,-0.004336112607978148
0.005657650713059015,0.03190040722551002,0.06654047757716941,0.023975039522033427
-0.05705703845093402,-0.09905312269378475,-0.10580204778156987,-0.07906741933552713
-0.0021955679377619886,0.006441939245848793,-0.002595419847328251,0.0007675817900668455
0.08039876235784194,0.12950394526292563,0.07913669064748197,0.09739626561806725
0.038489636484589695,0.053712750366389894,0.03234042553191485,0.04289534470031854
-0.0028423966518411614,-0.001124272699877138,-0.017862050013739972,-0.004494001272938575
-0.005916677142320137,-0.015159954050196656,0.013710128707330682,-0.006207803182629297
-0.013620457627075755,-0.01023864647214423,0.03491581562241253,-0.00515638273542648
-0.0016983577682181394,-0.028813589586396016,0.021469529270569332,-0.007713505848762275
-0.012086112910236202,-0.00028191456762882705,-0.04386422976501303,-0.012721361018540146
-0.007201263220865339,-0.007472842745396169,-0.031540141998907645,-0.010947147871157475
-0.009661988064396887,-0.007529106574843292,0.02001973776963184,-0.00446322066794882
0.03144605142373025,0.0809591376971237,0.04768486523842452,0.051211453691622104
-0.01585285341930176,-0.02612049857508858,0.018205804749340304,-0.014337730498530836
0.010062896917271358,0.005551023303657088,-0.005053122570614188,0.006216338229323532
0.027344764145694977,0.0455387220233161,0.04310457090767028,0.036076620417158665
-0.027575720939917003,-0.04184027484916475,-0.0632958801498128,-0.03792633868963809
0.0345015147996226,0.08842619218084291,0.044648807143809144,0.05489724573467769
-0.0002086463027874963,0.01525853237720387,0.03342689461597348,0.010250197373023628
0.018698610125631232,0.04110462028677642,0.023950617283950537,0.02732851475577994
0.0020076207645347566,0.012191389512344442,-0.023390402700747548,0.0017622363064758
-0.005561007523716022,-0.023937912614020007,-0.026296296296296373,-0.015103217621209468
-0.008634868421052655,-0.01853572903758771,-0.025484975275770205,-0.014627685665047557
-0.010078805474906694,-0.011310431900678597,-0.002602133749674662,-0.009388373965142055
-0.02208069719696648,-0.02362456103011601,-0.03756848421601888,-0.024944217591426673
-0.005955441302485043,0.0065940054495912115,-0.039577121171048946,-0.006606386919542939
-0.1017197534589026,-0.1289047696388934,-0.09441151566469097,-0.11013827345276764
0.014634614461878082,-0.020385332504661235,0.04986753934860522,0.007662571756598391
0.01740281849995262,0.02620225859662484,0.027905595962594676,0.022058039153184206
-0.004787580180347639,0.0048840803709429,-0.0498194945848377,-0.00815728614806946
0.005090841156415005,0.02460932693490836,0.020820668693009026,0.014281785309376781
-0.006877323420074299,-0.004923742043953405,0.002530891767158039,-0.004782337660347136
0.009311248362343205,0.024016413227130107,0.032224532224532254,0.01789504864434698
-0.061239627277363096,-0.11090159104301711,-0.09897856423536178,-0.0842821551390418
-0.010123456790123497,-0.011466065747613996,0.006386715631486517,-0.00811684406200367
-0.024345223247692727,-0.044116661079450226,-0.009995240361732605,-0.029112729055913833
0.038093777164186715,0.08992074068878453,0.05705128205128207,0.05907684013086025
-0.023790759531080674,-0.01969238689748387,-0.03032140691328078,-0.02333592621665181
0.012109591805842923,0.02028490776603431,-0.01454033771106944,0.010973462964373055
0.00343985243531586,0.020203320036031203,0.0020625099159128357,0.009100464717655778
-0.008396263910969815,-0.0061806256306760066,-0.01899936668777691,-0.009211255929388045
-0.0059622225562402376,-0.011359309557050334,-0.018237572627501586,-0.009692505517212974
0.008417338709677313,0.014185762885936093,0.009370376458984087,0.0105792428337639
-0.010646273804168493,0.023734177215189778,0.010097719869706756,0.004498483103688188
-0.05077296150348587,-0.03715610510046363,-0.05756207674943559,-0.04702542904932054
0.025919420937782656,0.04680878387055332,0.03592814371257491,0.03473200638047123
0.002386387217264918,0.003005581794761847,0.009909165978530199,0.0037315221335786353
0.10604492288582956,0.051369863013698724,0.03499591169255911,0.0762513002515932
0.014084507042253502,0.032689623080502495,0.009638173487122703,0.01992934762237103
0.007521225544481425,-0.004843978821674089,-0.009389671361502372,0.0006567694804294258
0.025921685367529257,-0.028186551958342743,0.1612954186413904,0.027289862294553227
-0.09928128208562115,-0.08287711124053576,-0.12161610665215616,-0.09689004597482151
0.0027754373791941678,0.04057915793484468,-0.004955861855350796,0.0148470446884901
-0.02678792072357039,-0.10130599292078601,-0.04887159533073937,-0.05618179718367121
0.005637093088212808,-0.025736792068450254,-0.007691048928162303,-0.007342988019075529
0.015755984244015808,0.023977138077646787,0.01566622691292885,0.018619924486123606
-0.03455304762851741,-0.09175685794023547,-0.06754343237538551,-0.05952293894964894
0.006128018950512404,0.031177396387619183,0.030123628765453603,0.018494642525740956
-0.0337803255195005,-0.038229522494367396,-0.028059499661933662,-0.03447942058206889
-0.021824345799343114,-0.05728103982468069,-0.014782608695652288,-0.03317792814265764
0.05074190403985712,0.06308617234468938,0.05701676963812896,0.05600362778628919
-0.005617687986393838,0.0007540340823404268,0.021042084168336528,0.0006113805608727097
-0.019332434953871713,-0.007534659433393598,0.0026169447170427684,-0.0119108065710672
-0.005866497542413196,-0.018675979350136762,-0.03376835236541598,-0.014535094398566862
0.022115895800106422,0.034117282995512976,0.009961168326861447,0.02449317219751197
-0.007853947779049242,-0.006583376973142818,-0.026579739217652998,-0.010218116712772556
0.01771952817824385,0.007003539423149352,-0.0022325261892495174,0.01097612395883677
0.00922062535414403,-0.0007478312892611472,-0.004475043029259829,0.003677315271441639
-0.008523887300939115,-0.005687771291722932,-0.012448132780083054,-0.008119883519585041
-0.005817245817245853,-0.012569622158663085,0.009278711484593805,-0.005916183941465935
-0.013514913007456553,-0.02698376400640301,-0.024457935819601095,-0.019870464278909494
0.030707049498714056,0.03674108891500194,0.034139402560455334,0.033333816253676006
0.03600529639437777,0.029242859301798152,0.003610729023383774,0.028779258306325804
-0.008897409428304526,-0.007121356728580719,-0.008052081548740708,-0.008148991801466622
-0.010465231623846827,7.394262052651257e-05,0.004145077720207224,-0.00458497423670805
-0.02100145356122496,-0.015526802218114644,0.037323701410388876,-0.010336552345394275
-0.005734179807495354,-0.011791212917761973,0.0006632399270436462,-0.006894528435907821
0.0012873326467559565,0.005851953184374592,-0.008450704225352212,0.0014242443041062537
-0.01614811005399841,-0.025160559123536097,-0.019050802139037315,-0.019737871041092436
-0.0037635251685745885,-0.007905751046349385,0.03764906303236781,0.0009985840043455936
0.0051419276982003215,0.011328124999999911,0.08258085700213424,0.018922936149420266
0.01148405282664311,-0.005330243337195895,-0.014407036700030185,0.0017153857402984643
-0.010115084894462556,0.007222739981360915,-0.06154793045083862,-0.01176177302138075
-0.00599551639643392,-0.016732207571902302,-0.0050828004590917075,-0.009616450917246522
0.010384978495751707,0.024231493099121648,0.013678312458800246,0.015725258701388467
0.01469061461794019,0.01944720924890908,0.018370996585920896,0.016907480033976408
-0.01089681281014987,-0.015396169733383425,-0.007183908045977017,-0.011914652018655684
-0.01075824971552708,-0.01967963386727689,-0.04759607653963671,-0.019406408192255958
-0.004339642371640751,-0.0016339869281046804,-0.017558669593111587,-0.005375517049623751
0.006406553589245467,0.01317122593718345,0.027667984189723382,0.011963403501095449
0.002139316462301144,0.010692307692307779,0.0006688963210701449,0.004912300371618815
0.01916067895449336,0.03820686505822346,0.013870320855615015,0.025033290375967143
-0.012363339123326877,-0.01480829851183918,-0.03181143893192684,-0.016136289880596177
0.03905441754603767,0.08653917702209979,0.02076949267960493,0.0529313446326945
0.03425100811470094,0.07300369812354468,0.012174783188792615,0.04450301587890999
-0.02305655836341758,-0.033635435282103665,-0.030318009556763892,-0.027848382963959657
0.014929050059125037,0.02694670101050134,0.02090059473237038,0.020030959593093544
0.010777222195252234,0.042317833944305105,0.016810918774966765,0.02272149079437792
-0.009269487536621712,-0.019004134016165852,-0.007857259780651549,-0.012464779641066636
-0.006302113631956541,-0.01037801119567272,-0.017323873948193347,-0.009381941826692724
-0.0008781344521416878,0.0034320579636455406,-0.02065144392209539,-0.0023355635271092136
-0.015917968749999956,-0.038130225487712166,0.008229041659523428,-0.02007020704677072
0.0027289868016273644,0.008231265639404794,0.018194184662472468,0.0069745640739762305
0.04671186105200653,0.07452158578799573,0.05694722778891115,0.05798056972013844
0.006996643502103828,-0.01081935327011907,-0.017854321377784754,-0.0029666001001574733
-0.01849678418853573,-0.03625414772029001,-0.04665379665379665,-0.028935413294438866
-0.015162385803797807,-6.375924509061104e-05,-0.0011812352345595967,-0.0077806939228645565
-0.0990772219524041,-0.14926991009373203,-0.12316269640141908,-0.12025748396922112
-0.14409703504043125,-0.17576075550891923,-0.1452793834296725,-0.15535668946278822
0.10543553568054409,0.17750295535145955,0.14968440036068542,0.1372964622673857
-0.030995384878354515,-0.007799830102710792,-0.0539215686274509,-0.026315868269243668
-0.012877050626212694,-0.023038605230386033,0.036062176165803095,-0.009092710718870994
-0.028472718608529957,-0.02844168260038249,-0.08581716343268653,-0.03706352272930183
0.01710606989576946,0.018122181221812195,0.024726477024070048,0.018604769929129506
0.017180059075290854,0.008617912371134073,0.04825966260943848,0.018845248258958124
-0.013037809647979182,-0.028986664537251405,-0.030148706457526986,-0.021186543380656633
0.001921460309835421,-0.01307565789473697,0.018273471959672438,-0.0008747293142893626
0.00023972192256982439,0.013915507041079911,0.003712871287128605,0.005547219118732172
-0.026003594967046184,-0.06196581196581186,-0.054048499794492444,-0.04279710664073111
-0.0301427165354331,-0.031364990362712564,-0.023028459700195514,-0.029503373849695275
0.0273373081314221,0.029486251808972685,0.030464754280631556,0.028558555340946222
0.025066370315490527,0.03953610964681076,0.036469572723349275,0.03184125944263142
-0.0007227609468168916,0.01690331304935766,0.030605871330418477,0.010145659793429507
-0.005002712313905144,-0.004155585106383031,-0.013333333333333308,-0.005955810944186629
-0.003271141264841293,0.005591720914705389,0.011056511056511065,0.001980008346202899
-0.0018232648596085976,-0.009793343845962421,-0.005467800729040073,-0.005159472885247157
-0.013029712615684419,-0.021372894141312604,-0.010384850335980578,-0.015553096807698709
0.013818630475015414,0.04119561493662216,0.01502057613168728,0.023580866885078555
0.04478520141170739,0.06531216583038568,0.029799310764240916,0.04972175536112482
-0.011240535818287656,-0.014361825341672407,-0.037992125984251945,-0.01634572567636696
0.0069505801967366665,0.01527614571092828,-0.00020462451401670467,0.008791247420090725
-0.012225797016671591,-0.04220679012345685,-0.019443307408923416,-0.023801771162884205
0.013502309605590401,0.03085474905341168,0.005635566687539173,0.018395651974620165
-0.008531027229169097,-0.015629884338855926,0.008717310087173136,-0.008428376620108152
0.0070132013201320564,0.009368053350270023,-0.005967078189300423,0.005890357604265472
-0.014689530052086397,-0.03161868806040591,-0.02546056717035816,-0.02223039092273899
0.023342836778332154,0.04028589993502263,0.016355140186915973,0.028224754394461392
-0.005862209066109458,-0.011008744534665715,0.012539184952978122,-0.004903287377241011
-0.0021602055114432472,-0.0024473040183153882,-0.008668730650154721,-0.003236968759655218
0.006904218594582012,0.00878442545109226,-0.01790547574432655,0.003840836843524314
0.03271543959556045,0.035930022750451096,0.009327962688149283,0.0303324221636605
0.0017443169029933703,-0.009996213555471423,-0.0212140306658265,-0.005808620892792288
-0.024771105993371956,-0.031285856345138696,-0.018454935622317592,-0.02610384306083216
-0.041988250201589694,-0.07825331648768175,-0.08111062527328383,-0.060549379662476026
0.008897973907292744,0.017390559410605633,0.023078753271472685,0.013997495738079246
-0.001906918538823632,-0.0037891545975076157,0.021627906976744216,0.0009645226679721509
-0.01809063227655383,-0.013016651170653204,-0.06669701798315486,-0.023605696745478764
0.02748388665937007,0.042134109788473095,0.04292682926829272,0.03492790614589453
-0.004379216475322578,-0.0023831046100748488,0.0002338634237606385,-0.0029886153376233906
-0.0001783166904422151,0.0032948929159801743,0.01356090717792835,0.003098190252061206
-0.0024968789013732895,0.0018883415435140272,0.005305651672433687,0.0002083278404083177
0.003575898444484249,0.00016389412439576923,0.0064249655805415085,0.00280905700286187
-0.000653245442128414,-0.0019664072101598373,-0.00911992704058373,-0.0023828543007077094
0.00528880437366297,0.007881126344306821,0.0075931891394387385,0.006541774778254683
-0.012827333451557621,-0.013602671662458321,-0.037451472939027286,-0.016792322748493314
-0.009580838323353325,-0.017753922378199838,-0.034638196915777075,-0.016200021531413165
0.005320435308343363,0.00899537620849089,-0.03096583927254848,0.0011637234362612218
-0.0015034880923743277,-0.0007498750208299043,-0.04641136190717721,-0.007975904589554212
